"6"	"Meridian Cmty Unit SD 223"	"Meridian Community Unit School District 223"	"1"
"24"	"Capistrano Unified School Dist"	"Capistrano Unified School District"	"1"
"1"	"Spotswood School District"	"Spotswood School District"	"0"
"35"	"Silver Valley Unified Sch Dist"	"Silver Valley Unified School District"	"1"
"8"	"Coleridge Cmty School Dist 541"	"Coleridge Community School District 541"	"0"
"3"	"Manheim Twp School District"	"Manheim Township School District"	"1"
"1"	"New Richmond School District"	"New Richmond School District"	"1"
"7"	"East Pennsboro Area Sch Dist"	"East Pennsboro Area School District"	"1"
"1"	"Cambridge Cmty Unit SD 227"	"Cambridge Community Unit School District 227"	"1"
"1"	"Southern Berkshire Regional SD"	"Southern Berkshire Regional School District"	"0"
"10"	"Malone Central School District"	"Malone Central School District"	"1"
"48"	"Conejo Valley Unif Sch Dist"	"Conejo Valley Unified School District"	"1"
"2"	"Centura Public School District"	"Centura Public School District"	"0"
"448"	"Wayne Co Public School Dist"	"Wayne County Public School District"	"0"
"15"	"Autauga Co School District"	"Autauga County School District"	"1"
"63"	"Brockton School District"	"Brockton School District"	"1"
"22"	"Rome City School District"	"Rome City School District"	"1"
"9"	"Steger School Dist 194"	"Steger School District 194"	"0"
"242"	"Jordan School District"	"Jordan School District"	"1"
"4"	"Sullivan School District"	"Sullivan School District"	"1"
"11"	"Hickman Mills School Dist C1"	"Hickman Mills School District C1"	"0"
"2"	"Mesick Cons School District"	"Mesick Consolidated School District"	"0"
"15"	"Catoosa Co School District"	"Catoosa County School District"	"1"
"444"	"Nash-rocky Mt School District"	"Nash-rocky Mount School District"	"0"
"1"	"Coalgate School District I-1"	"Coalgate School District I-1"	"0"
"1"	"Meridian School District 303"	"Meridian School District 303"	"0"
"5"	"White Twp School District"	"White Township School District"	"0"
"2"	"Riceville Cmty School District"	"Riceville Community School District"	"1"
"12"	"Plaquemines Parish Sch Dist"	"Plaquemines Parish School District"	"1"
"5"	"Scott Co School District 1"	"Scott County School District 1"	"1"
"4"	"Westside School District 40"	"Westside School District 40"	"0"
"123"	"Scott Co School District 2"	"Scott County School District 2"	"1"
"3"	"Venice Cmty Unit School Dist 3"	"Venice Community Unit School District 3"	"1"
"6"	"Plummer-worley School Dist 44"	"Plummer-worley School District 44"	"0"
"2"	"Red Lake Co Central Isd 627"	"Red Lake County Central Isd 627"	"0"
"67"	"Robla Elem School District"	"Robla Elementary School District"	"0"
"6"	"Carrollton Cmty Unit SD 1"	"Carrollton Community Unit School District 1"	"1"
"22"	"Williamson Co Sch District"	"Williamson County School District"	"1"
"2"	"Liberty Cmty Unit Sch Dist 2"	"Liberty Community Unit School District 2"	"1"
"1"	"Lakewood School District 306"	"Lakewood School District 306"	"0"
"1"	"Rich Hill School Dist R4"	"Rich Hill School District R4"	"0"
"4"	"Lindsay Ind School District"	"Lindsay Independent School District"	"1"
"237"	"Twin Rivers Unified Sch Dist"	"Twin Rivers Unified School District"	"1"
"4"	"Geneva Area City School Dist"	"Geneva Area City School District"	"1"
"1"	"Hortonville School District"	"Hortonville School District"	"1"
"2"	"Santa Paula Union Hsd"	"Santa Paula Union Hsd"	"0"
"136"	"Pittsburg Unified School Dist"	"Pittsburg Unified School District"	"1"
"453"	"Desoto Co School District"	"Desoto County School District"	"0"
"2"	"Millard School District"	"Millard School District"	"1"
"28"	"Farmington Mun School Dist 5"	"Farmington Mun School District 5"	"0"
"9"	"Ansonia City School District"	"Ansonia City School District"	"0"
"18"	"Milltown School District"	"Milltown School District"	"0"
"3"	"Levelland Isd School District"	"Levelland Isd School District"	"0"
"2"	"Southeastern School District"	"Southeastern School District"	"0"
"1"	"Usd 505 Chetopa - St Paul"	"Usd 505 Chetopa - Saint Paul"	"0"
"7"	"Social Circle City Sch Dist"	"Social Circle City School District"	"1"
"3"	"Stringtown School District 7"	"Stringtown School District 7"	"0"
"2"	"Monson Public School District"	"Monson Public School District"	"0"
"5"	"Weld Co SD Re-3j Keenesburg"	"Weld County School District Re-3j Keenesburg"	"0"
"3"	"Neosho School District R5"	"Neosho School District R5"	"0"
"4"	"Tishomingo School District 20"	"Tishomingo School District 20"	"0"
"3"	"Beebe School District"	"Beebe School District"	"1"
"37"	"Hesperia Unified School Dist"	"Hesperia Unified School District"	"1"
"23"	"Greece Central School District"	"Greece Central School District"	"1"
"2"	"Coquille School District 8"	"Coquille School District 8"	"1"
"26"	"Overton Ind School District"	"Overton Independent School District"	"1"
"8"	"Prosper Ind School District"	"Prosper Independent School District"	"1"
"5"	"Kuna Joint School District 3"	"Kuna Joint School District 3"	"1"
"11"	"Bay City Public School Dist"	"Bay City Public School District"	"0"
"12"	"Newcastle Ind School District"	"Newcastle Independent School District"	"1"
"2"	"Alexandria Cmty School Dist"	"Alexandria Community School District"	"0"
"4"	"Girard School District"	"Girard School District"	"1"
"24"	"Cleveland Co School District"	"Cleveland County School District"	"1"
"160"	"Worcester Public School Dist"	"Worcester Public School District"	"0"
"1"	"Riverside Local School Dist"	"Riverside Local School District"	"0"
"1"	"St Jo Ind School District"	"Saint Jo Independent School District"	"0"
"205"	"Beaufort Co School District"	"Beaufort County School District"	"1"
"19"	"Stuttgart School District 22"	"Stuttgart School District 22"	"0"
"1"	"Cheney School District 360"	"Cheney School District 360"	"0"
"203"	"Pitt Co School District"	"Pitt County School District"	"0"
"1"	"Canutillo Ind School District"	"Canutillo Independent School District"	"1"
"22"	"Bellevue School Dist 405"	"Bellevue School District 405"	"0"
"3"	"Mankato Area Public Schs"	"Mankato Area Public Schs"	"0"
"5"	"Elkins School District 10"	"Elkins School District 10"	"0"
"3"	"Ashland Ind School Dist"	"Ashland Independent School District"	"1"
"1"	"Wahkiakum School District 200"	"Wahkiakum School District 200"	"0"
"3"	"Coldspring-oakhurst Cons Isd"	"Coldspring-oakhurst Consolidated Isd"	"0"
"9"	"Pitman School District"	"Pitman School District"	"0"
"1"	"Cuba-rushford Central Sch Dist"	"Cuba-rushford Central School District"	"0"
"1"	"North Ottawa County Usd 239"	"North Ottawa County Usd 239"	"0"
"8"	"Gooding Joint School Dist 231"	"Gooding Joint School District 231"	"1"
"14"	"Woonsocket City School Dist"	"Woonsocket City School District"	"0"
"14"	"Cecil Co School District"	"Cecil County School District"	"0"
"7"	"River Falls School District"	"River Falls School District"	"1"
"1"	"Irwin Co School District"	"Irwin County School District"	"1"
"1"	"Buffalo Ind School District"	"Buffalo Independent School District"	"1"
"6"	"Milton Area School District"	"Milton Area School District"	"1"
"7"	"State College Area School Dist"	"State College Area School District"	"1"
"1"	"Anthony-harper Unif SD 361"	"Anthony-harper Unified School District 361"	"0"
"11"	"Anna Ind School District"	"Anna Independent School District"	"1"
"1010"	"Davis School District"	"Davis School District"	"1"
"114"	"Creighton School District 14"	"Creighton School District 14"	"0"
"5"	"Standish-sterling Cmty SD"	"Standish-sterling Community School District"	"0"
"1"	"Grand Haven Area Pub Schools"	"Grand Haven Area Public Schools"	"1"
"15"	"Dale Co School District"	"Dale County School District"	"1"
"3"	"Walla Walla School Dist 140"	"Walla Walla School District 140"	"0"
"4"	"Wethersfield Cmty Unit SD 230"	"Wethersfield Community Unit School District 230"	"1"
"3"	"Summerville Elem School Dist"	"Summerville Elementary School District"	"0"
"2"	"Sterling Cmty Unit Sch Dist 5"	"Sterling Community Unit School District 5"	"0"
"46"	"Columbia Co School District"	"Columbia County School District"	"1"
"344"	"Union Co School District"	"Union County School District"	"1"
"2"	"Fairfield City School District"	"Fairfield City School District"	"1"
"1"	"Hawthorne Public Schools"	"Hawthorne Public Schools"	"0"
"3"	"Lake Placid Ctl School Dist"	"Lake Placid Central School District"	"1"
"2"	"Victoria Ind School District"	"Victoria Independent School District"	"1"
"2"	"South Plainfield Public SD"	"South Plainfield Public School District"	"0"
"17"	"Garrett Co Public Schools"	"Garrett County Public Schools"	"1"
"3"	"C A Beard Memorial Sch Dist"	"C A Beard Memorial School District"	"0"
"9"	"Howard Suamico School District"	"Howard Suamico School District"	"0"
"14"	"Washington Cmty Sch District"	"Washington Community School District"	"1"
"3"	"Northern Valley Usd 212"	"Northern Valley Usd 212"	"0"
"132"	"Sto-rox School District"	"Sto-rox School District"	"0"
"39"	"Wright City R2 School District"	"Wright City R2 School District"	"0"
"9"	"Era Ind School District"	"Era Independent School District"	"1"
"11"	"Corvallis School District 509j"	"Corvallis School District 509j"	"0"
"7"	"West Clermont Local Sch Dist"	"West Clermont Local School District"	"1"
"2"	"Wall Ind School District"	"Wall Independent School District"	"1"
"19"	"Gibson Co Special School Dist"	"Gibson County Special School District"	"0"
"2"	"Morrisonville Cmty Unit SD 1"	"Morrisonville Community Unit School District 1"	"1"
"1"	"Malvern School Dist"	"Malvern School District"	"0"
"64"	"Green Bay Area Public Sch Dist"	"Green Bay Area Public School District"	"0"
"3"	"Thermalito Union Elem Sch Dist"	"Thermalito Union Elementary School District"	"0"
"8"	"Scotland Co School District R1"	"Scotland County School District R1"	"0"
"4"	"Readington Twp Public Schools"	"Readington Township Public Schools"	"0"
"38"	"Hardin Co School District"	"Hardin County School District"	"1"
"27"	"Sutherland Public Sch Dist 55"	"Sutherland Public School District 55"	"0"
"15"	"Matanuska-Susitna Borough Sd"	"Matanuska-Susitna Borough School District"	"1"
"269"	"Columbus Co School District"	"Columbus County School District"	"0"
"1"	"Echols Co School District"	"Echols County School District"	"1"
"2"	"North Attleboro Public SD"	"North Attleboro Public School District"	"0"
"6"	"Liberty Eylau Ind Sch District"	"Liberty Eylau Independent School District"	"0"
"1"	"Winnetka School Dist 36"	"Winnetka School District 36"	"0"
"87"	"San Juan Unified School Dist"	"San Juan Unified School District"	"1"
"3"	"Roxbury Central Sch District"	"Roxbury Central School District"	"1"
"4"	"Yreka Union High School Dist"	"Yreka Union High School District"	"0"
"83"	"Northwest Indiana Special Education Cooperative"	"Northwest Indiana Special Education Cooperative"	"0"
"2"	"Pennfield School District"	"Pennfield School District"	"1"
"2"	"Weiser School District 431"	"Weiser School District 431"	"1"
"1"	"South Summit School District"	"South Summit School District"	"1"
"2"	"Elkhorn Pub Sch Dist 10"	"Elkhorn Public School District 10"	"0"
"19"	"Atlantic City School District"	"Atlantic City School District"	"1"
"2"	"Neodesha Unif Sch Dist 461"	"Neodesha Unified School District 461"	"1"
"16"	"Burnsville-eagan-savage SD 191"	"Burnsville-eagan-savage School District 191"	"0"
"1"	"Oceanside Union Free Sch Dist"	"Oceanside Union Free School District"	"1"
"788"	"Denver Public School Dist 1"	"Denver Public School District 1"	"0"
"69"	"Roseville Cmty Sch District"	"Roseville Community School District"	"0"
"1"	"Liberty Union-thurstn Sch Dist"	"Liberty Union-thurstn School District"	"0"
"2"	"Comstock Pub School District"	"Comstock Public School District"	"0"
"1"	"Eldora-new Providence Cmty SD"	"Eldora-new Providence Community School District"	"0"
"2"	"Woburn Public School District"	"Woburn Public School District"	"0"
"17"	"Lakeside School District 9"	"Lakeside School District 9"	"0"
"1"	"Eleva-strum School District"	"Eleva-strum School District"	"0"
"8"	"Dracut School District"	"Dracut School District"	"1"
"104"	"Moore Co School District"	"Moore County School District"	"1"
"6"	"Wapsie Valley Cmty School Dist"	"Wapsie Valley Community School District"	"1"
"1"	"Perkins-tryon School Dist 56"	"Perkins-tryon School District 56"	"0"
"8"	"Kaukauna Area School District"	"Kaukauna Area School District"	"1"
"1"	"Crosbyton Cisd"	"Crosbyton Cisd"	"0"
"2"	"Mountain Empire Unif Sch Dist"	"Mountain Empire Unified School District"	"1"
"4"	"Howard-winneshiek Cmty SD"	"Howard-winneshiek Community School District"	"0"
"8"	"Lyon Co School District"	"Lyon County School District"	"1"
"13"	"Nelson Co Public School Dist"	"Nelson County Public School District"	"0"
"4"	"Knox City-O'Brien Cons Ind Sd"	"Knox City-O'Brien Consolidated Independent School District"	"0"
"1"	"North Harrison Cmty Sch Dist"	"North Harrison Community School District"	"0"
"3"	"Hominy School District 38"	"Hominy School District 38"	"0"
"6"	"Whitehall City School District"	"Whitehall City School District"	"1"
"102"	"Ritenour School District"	"Ritenour School District"	"1"
"2"	"Chattooga Co School District"	"Chattooga County School District"	"1"
"1"	"Cameron Co School District"	"Cameron County School District"	"1"
"216"	"Stokes Co School District"	"Stokes County School District"	"0"
"111"	"Middletown City Sch District"	"Middletown City School District"	"1"
"16"	"Sanger Unified School District"	"Sanger Unified School District"	"1"
"4"	"Regional School District 16"	"Regional School District 16"	"1"
"8"	"Boyd Co Public School District"	"Boyd County Public School District"	"0"
"1"	"Fillmore Central Sch Dist 2198"	"Fillmore Central School District 2198"	"0"
"1"	"Jonesboro Cmty Cons SD 43"	"Jonesboro Community Consolidated School District 43"	"0"
"2"	"Royalton Hartland Central SD"	"Royalton Hartland Central School District"	"0"
"1"	"Regional School District 12"	"Regional School District 12"	"1"
"3"	"Regional School District 15"	"Regional School District 15"	"1"
"1"	"Regional School District 14"	"Regional School District 14"	"1"
"7"	"Snohomish School District 201"	"Snohomish School District 201"	"0"
"2"	"Egg Harbor City Pub Sch Dist"	"Egg Harbor City Public School District"	"0"
"62"	"Ponca City Public Sch Dist"	"Ponca City Public School District"	"0"
"4"	"Edgewood Ind School District-Van Zandt"	"Edgewood Independent School District-Van Zandt"	"0"
"12"	"Elmhurst Cmty Unit SD 205"	"Elmhurst Community Unit School District 205"	"0"
"2"	"El Dorado School District"	"El Dorado School District"	"1"
"1"	"Denville Twp School District"	"Denville Township School District"	"0"
"2"	"Le Mars Cmty School District"	"Le Mars Community School District"	"1"
"2"	"San Pasqual Valley Usd"	"San Pasqual Valley Usd"	"0"
"165"	"Pascagoula School District"	"Pascagoula School District"	"0"
"1"	"Hale School District R1"	"Hale School District R1"	"0"
"20"	"Hurst-euless-bedford Isd"	"Hurst-euless-bedford Isd"	"0"
"257"	"Leeward Oahu School District"	"Leeward Oahu School District"	"0"
"3"	"Northbrook School District 28"	"Northbrook School District 28"	"0"
"7"	"Rantoul City School Dist 137"	"Rantoul City School District 137"	"0"
"7"	"Vanoss School District I-009"	"Vanoss School District I-009"	"0"
"2"	"Mentor Exempted Village SD"	"Mentor Exempted Village School District"	"1"
"66"	"Kershaw Co School District"	"Kershaw County School District"	"1"
"1"	"Bentley Cmty School District"	"Bentley Community School District"	"0"
"15"	"Brisbane Elem School District"	"Brisbane Elementary School District"	"0"
"2"	"Robbinsville Public Schools"	"Robbinsville Public Schools"	"0"
"2"	"Salisbury School District R4"	"Salisbury School District R4"	"0"
